Region,Marker ,Jour,Mois,Année,Plongeur,Heading,Side,Site,Width (m),Transect,section,Depth_(ft),LC_(mm),sexe,Sa,Va,Du,Al,Gr,Co,Ca,Comments
CG,,13,6,2019,PHanley,South,Left,CG,1,4,8,na,35,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,8,na,41,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,9,na,37,f,na,na,na,1,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,9,na,59,f,na,na,na,1,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,9,na,35,m,na,na,na,1,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,10,na,56,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,10,na,39,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,10,na,47,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,10,na,17,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,10,na,23,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,10,na,40,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,10,na,31,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,10,na,30,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,10,na,45,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,10,na,46,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,11,na,45,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,11,na,69,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,11,na,33,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,11,na,20,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,11,na,~26,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,11,na,46,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,11,na,53,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,11,na,32,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,11,na,38,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,12,na,~26,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,12,na,45,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,12,na,35,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,12,na,37,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,12,na,20,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,12,na,18,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,12,na,31,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,12,na,45,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,12,na,25,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,12,na,34,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,13,na,25,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,13,na,42,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,13,na,11,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,13,na,57,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,13,na,20,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,13,na,23,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,13,na,26,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,13,na,26,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,13,na,40,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,13,na,57,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,13,na,28,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,14,na,56,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,14,na,29,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,14,na,34,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,14,na,17,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,14,na,25,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,14,na,18,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,14,na,23,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,14,na,~68,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,14,na,~33,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,14,na,27,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,29,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,19,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,27,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,67,b,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,23,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,8,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,23,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,11,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,20,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,27,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,48,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,22,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,15,na,11,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,16,na,37,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,16,na,45,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,16,na,22,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,16,na,25,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,16,na,36,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,16,na,35,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,~58,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,33,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,74,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,18,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,24,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,18,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,20,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,9,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,23,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,18,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,17,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,21,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,27,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,51,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,17,na,25,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,18,na,15,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,18,na,23,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,18,na,27,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,18,na,38,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,18,na,12,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,18,na,24,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,18,na,10,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,47,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,29,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,28,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,~33,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,58,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,21,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,21,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,12,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,25,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,9,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,12,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,52,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,58,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,34,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,32,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,19,na,25,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,20,na,41,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,20,na,15,i,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,20,na,33,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,20,na,26,f,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,20,na,61,m,na,na,na,na,na,na,na,
CG,,13,6,2019,PHanley,South,Left,CG,1,4,20,na,33,m,na,na,na,na,na,na,na,
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,1,see comment,50,f,na,na,0.33,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,1,see comment,11,i,na,na,0.33,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,2,see comment,30,f,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,2,see comment,19,i,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,2,see comment,9,i,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,2,see comment,15,i,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,2,see comment,10,i,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,2,see comment,46,m,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,2,see comment,53,m,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,2,see comment,26,m,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,3,see comment,12,i,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,3,see comment,13,i,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,3,see comment,18,i,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,3,see comment,22,m,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,3,see comment,34,m,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,3,see comment,38,m,0.33,na,na,0.33,na,0.33,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,4,see comment,20,f,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,4,see comment,21,f,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,4,see comment,28,f,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,4,see comment,24,f,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,4,see comment,27,m,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,5,see comment,13,i,0.5,na,na,na,na,0.5,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,5,see comment,12,i,0.5,na,na,na,na,0.5,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,5,see comment,10,i,0.5,na,na,na,na,0.5,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,5,see comment,29,m,0.5,na,na,na,na,0.5,na,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,6,see comment,35,m,na,na,0.25,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,6,see comment,10,i,na,na,0.25,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,6,see comment,28,m,na,na,0.25,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,6,see comment,61,m,na,na,0.25,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,6,see comment,12,i,na,na,0.25,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,6,see comment,25,f,na,na,0.25,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,6,see comment,21,f,na,na,0.25,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,6,see comment,26,f,na,na,0.25,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,6,see comment,11,i,na,na,0.25,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,6,see comment,48,m,na,na,0.25,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,7,see comment,52,m,0.33,na,0.33,na,na,na,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,7,see comment,11,i,0.33,na,0.33,na,na,na,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,8,see comment,25,f,0.25,na,na,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,8,see comment,21,f,0.25,na,na,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,8,see comment,16,i,0.25,na,na,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,8,see comment,18,i,0.25,na,na,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,8,see comment,13,i,0.25,na,na,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,8,see comment,38,m,0.25,na,na,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,8,see comment,24,m,0.25,na,na,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,8,see comment,70,m,0.25,na,na,0.25,na,0.25,0.25,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,9,see comment,25,f,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,9,see comment,31,f,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,9,see comment,12,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,9,see comment,11,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,9,see comment,10,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,9,see comment,13,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,9,see comment,12,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,9,see comment,19,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,9,see comment,22,m,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,10,see comment,23,f,na,na,0.33,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,10,see comment,21,f,na,na,0.33,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,10,see comment,10,i,na,na,0.33,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,10,see comment,10,i,na,na,0.33,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,10,see comment,11,i,na,na,0.33,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,10,see comment,18,i,na,na,0.33,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,10,see comment,79,m,na,na,0.33,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,10,see comment,30,m,na,na,0.33,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,10,see comment,75,m,na,na,0.33,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,52,f,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,22,f,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,20,f,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,35,f,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,22,f,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,13,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,10,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,13,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,9,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,18,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,10,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,15,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,12,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,13,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,10,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,12,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,10,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,12,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,17,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,19,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,38,m,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,23,m,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,30,m,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,24,m,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,32,m,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,11,see comment,26,m,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,52,f,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,21,f,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,20,f,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,41,f,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,35,f,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,13,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,11,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,18,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,16,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,15,i,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,44,m,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,22,m,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,79,m,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,12,see comment,37,m,0.2,na,na,0.2,0.2,0.2,0.2,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,13,see comment,36,f,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,13,see comment,24,f,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,13,see comment,29,f,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,13,see comment,14,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,13,see comment,19,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,13,see comment,16,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,13,see comment,17,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,13,see comment,12,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,13,see comment,9,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
CG,,13,6,2019,Bcomeau,South,right,CG,1,7,13,see comment,15,i,0.33,na,na,na,na,0.33,0.33,computer low battery no depth
