"VESSEL_CODE"	"NAME"	"VESSEL_ID"
"#2B 1030"	"#2B 1030"	
"#32016"	"#32016"	
"#33642"	"#33642"	
"'TI GERRY"	"'TI GERRY"	
"( NO NAME )  ?"	"( NO NAME )  ?"	
"160220"	"LONE RIDER"	"160220"
"160221"		"160221"
"160222"		"160222"
"160223"	"160223"	"160223"
"160224"		"160224"
"160225"	"LUCKY STAR II"	"160225"
"160226"		"160226"
"160227"		"160227"
"160228"		"160228"
"160229"	"1C-2990"	"160229"
"160230"		"160230"
"160231"	"HOLY G."	"160231"
"160232"	"MORNING MIST X"	"160232"
"160233"	"2B 2983"	"160233"
"160234"		"160234"
"160235"		"160235"
"160236"	"MISS SABRINA MARIE II"	"160236"
"160237"		"160237"
"160238"	"PARLEE GAYLE"	"160238"
"160239"		"160239"
"160240"		"160240"
"160241"		"160241"
"160242"		"160242"
"160243"	"7C-2308"	"160243"
"160244"	"MEGOEEG GITPO"	"160244"
"160245"	"WHO'S THE BOSS TOO"	"160245"
"160246"	"MORNING FLIGHT"	"160246"
"160247"	"MALPEQUE MARINER 2001"	"160247"
"160248"	"PARLIMANT HILL"	"160248"
"160249"	"1B-2960"	"160249"
"160250"	"KAITLYN & MONICA"	"160250"
"160251"	"ALICIA & KAYLA"	"160251"
"160252"	"ALICIA-ANN"	"160252"
"160253"	"MAKEN CENTS"	"160253"
"160254"		"160254"
"160255"		"160255"
"160256"		"160256"
"160257"		"160257"
"160258"	"THERESA RUTH"	"160258"
"160259"		"160259"
"160260"	"1B4448"	"160260"
"160261"	"RAVEN HAWK"	"160261"
"160262"		"160262"
"160263"		"160263"
"160264"	"SAMANTHA'S TREASURE"	"160264"
"160265"	"KNOTTY LADY"	"160265"
"160266"	"KNOT NOW"	"160266"
"160267"	"DALEY CATCH"	"160267"
"160268"	"MARCELLA'S BUOY"	"160268"
"160269"		"160269"
"160270"	"SYLVETTE"	"160270"
"160271"	"CRYSTAL ROSE"	"160271"
"160272"	"HURRICANE BRITTANY"	"160272"
"160273"	"JAKE & THE BOYS"	"160273"
"160274"	"CAL'S CRUISER"	"160274"
"160275"	"MAJESTIC MARINER 02"	"160275"
"160276"	"WATTS UP"	"160276"
"160277"	"MILLAR TIME II"	"160277"
"160278"	"KNOT A CARE"	"160278"
"160279"	"LI'L MISS MADDY"	"160279"
"160280"	"KAYLA & KERRY"	"160280"
"160281"	"KNOT ENUFF I"	"160281"
"160282"	"PEE GEE"	"160282"
"160283"	"FANCY FREE I"	"160283"
"160284"	"LUCKY LUKE 1"	"160284"
"160285"	"JUST OUT OF THE BLUE"	"160285"
"160286"	"TIDE UP"	"160286"
"160287"	"GROUND ZERO"	"160287"
"160288"	"PAUL-ANDRE"	"160288"
"160289"	"NICK 05"	"160289"
"160290"	"NEW PORT BAY"	"160290"
"160291"	"BARELY LEGAL"	"160291"
"160292"	"M-D-B"	"160292"
"160293"	"LIVE AND LEARN"	"160293"
"160294"	"CHALEUR TRAPPER"	"160294"
"160295"	"CAPE CRUISER"	"160295"
"160296"	"WILL'N TO GO"	"160296"
"160297"	"1C-2999"	"160297"
"160299"	"EILISH CAROLINE"	"160299"
"160300"	"ALY DAN"	"160300"
"160301"	"NEW SHIP AHOY"	"160301"
"160302"	"DAD'S KNOTTY BUOYS"	"160302"
"160303"	"ALBERT J M"	"160303"
"160304"	"1C-2818"	"160304"
"160305"	"CHRISTA M II"	"160305"
"160306"	"LA COLOMBE 2002"	"160306"
"160307"	"MIREILLE MAXIME 11"	"160307"
"160308"	"CHANTAL RENEE"	"160308"
"160309"	"DOMINIC EMILIE"	"160309"
"160310"	"JACOB LEOPOLD"	"160310"
"160312"	"MY TWO LADIES"	"160312"
"160313"	"SECOND CHAPTER"	"160313"
"160314"		"160314"
"160315"	"FISHERMAN CROSSING"	"160315"
"160316"	"OVER THE EDGE"	"160316"
"160317"	"PI-PAUL"	"160317"
"160318"	"FEATHER WHITE"	"160318"
"160319"	"KRISTA & KYLE"	"160319"
"160320"	"C02901NB"	"160320"
"160322"	"FRANCOIS T. #9"	"160322"
"160323"	"DEAR ABBIE I"	"160323"
"160324"	"BEAUFORT I"	"160324"
"160325"		"160325"
"160326"		"160326"
"160327"	"WAVE RIDER 02"	"160327"
"160328"		"160328"
"160329"	"ASHLEY,BROOKE,LUKE&WAYNE"	"160329"
"160330"	"21C-3397"	"160330"
"160331"	"DUN WISH'N"	"160331"
"160332"		"160332"
"160333"		"160333"
"160334"	"MURPHY BOYS"	"160334"
"160335"	"6C-7820"	"160335"
"160336"	"THREE AGAINST ONE"	"160336"
"160337"	"RYAN & DAVID"	"160337"
"160338"	"DEEP BLUE SEA"	"160338"
"160339"	"LEGEND MAKER"	"160339"
"160340"	"BRANDON & CORY"	"160340"
"160341"	"FOXY LADY-V"	"160341"
"160342"	"MADELYN CLAIRE"	"160342"
"160343"	"FIVE TIMES OVER"	"160343"
"160344"		"160344"
"160345"	"PEACE & RHYMES"	"160345"
"160346"	"MY LASS 2002"	"160346"
"160347"	"AEOLUS VI"	"160347"
"160348"		"160348"
"160349"	"DAVE'S CAVE 2K2"	"160349"
"160350"	"JOHN G"	"160350"
"160351"	"SWISS LADY"	"160351"
"160352"		"160352"
"160353"		"160353"
"160354"	"LITTLE DICK"	"160354"
"160355"		"160355"
"160356"	"PRINCESS TANAISHA"	"160356"
"160357"		"160357"
"160358"	"GITPOO II"	"160358"
"160359"		"160359"
"160360"	"MORRISON 1"	"160360"
"160361"	"PRINCESS NOVA"	"160361"
"160362"	"MAKE MY DAY"	"160362"
"160363"	"LE MARTINET"	"160363"
"160364"	"LUC & JOÉ"	"160364"
"160365"	"HECTOR C."	"160365"
"160366"		"160366"
"160367"	"MISS DARALYN"	"160367"
"160368"		"160368"
"160369"	"JESSICA CLARA"	"160369"
"160370"	"WEATHER OAR KNOT III"	"160370"
"160371"	"SEA BOUND"	"160371"
"160372"	"OCEAN WANDERER"	"160372"
"160373"	"REEL TURMOIL"	"160373"
"160374"	"CHIEF JOE JULIEN"	"160374"
"160375"	"K.B. HANNAH"	"160375"
"160376"		"160376"
"160377"		"160377"
"160378"	"JU-JEAN-LOU"	"160378"
"160379"		"160379"
"160380"	"BAIE FISHER TWO"	"160380"
"160381"	"CDN. ENTREPRISE"	"160381"
"160382"		"160382"
"160383"		"160383"
"160384"	"J.N.F."	"160384"
"160385"		"160385"
"160386"	"LE CAPROUGIEN I"	"160386"
"160387"	"BABY GRAND"	"160387"
"160388"	"C0 1978 PE"	"160388"
"160390"		"160390"
"160391"	"CO3260PE"	"160391"
"160392"	"KEAGHAN & JACOB"	"160392"
"160393"	"G D M CHANDARO"	"160393"
"160394"	"MOMMA'S MONEY"	"160394"
"160395"	"NORTHUMBERLAND BREEZE"	"160395"
"160396"	"BIG DUCK"	"160396"
"160397"		"160397"
"160398"	"1B 3271"	"160398"
"160399"	"MYSTIC MAIDEN I"	"160399"
"160400"		"160400"
"160401"	"CRASWELL LADIES"	"160401"
"160402"	"GITPU"	"160402"
"160403"	"C03144NB"	"160403"
"160405"	"RONDA 2002"	"160405"
"160406"	"ABEGWEIT'S SPIRIT"	"160406"
"160407"		"160407"
"160408"	"SMUGGLER III"	"160408"
"160409"		"160409"
"160410"		"160410"
"160411"		"160411"
"160412"		"160412"
"160413"		"160413"
"160414"		"160414"
"160415"	"MICHELLE'S MIST"	"160415"
"160417"		"160417"
"160418"		"160418"
"160419"		"160419"
"160420"	"AMBASSADOR"	"160420"
"160421"		"160421"
"160422"	"COASTAL WANDERER"	"160422"
"160423"		"160423"
"160424"	"OSBORN"	"160424"
"160425"		"160425"
"160426"		"160426"
"160427"	"1C-1926"	"160427"
"160428"	"6C-6508"	"160428"
"160429"		"160429"
"160430"	"MARENCO"	"160430"
"160431"	"BIG TEX"	"160431"
"160432"		"160432"
"160433"	"LITTLE NICK"	"160433"
"160434"	"RAVISHING RUBY"	"160434"
"160435"		"160435"
"160436"		"160436"
"160437"		"160437"
"160438"		"160438"
"160439"		"160439"
"160440"		"160440"
"160441"		"160441"
"160442"	"LADY ANGELE"	"160442"
"160443"		"160443"
"160444"	"MIMIGES"	"160444"
"160445"		"160445"
"160446"	"6C7844"	"160446"
"160447"		"160447"
"160448"	"CHIEF RACHAEL MARSHALL"	"160448"
"160449"	"RUDE AWAKENING"	"160449"
"160450"		"160450"
"160451"		"160451"
"160452"	"KITPU (EAGLE) XI"	"160452"
"160453"		"160453"
"160454"	"6G-7797"	"160454"
"160455"	"RAVEN HAWK"	"160455"
"160456"	"C03471NB"	"160456"
"160457"	"AMY & LAURA"	"160457"
"160458"	"WAIT'N SEA II"	"160458"
"160459"	"OUT TO SEA"	"160459"
"160460"	" IT'S ABOUT TIME"	"160460"
"160461"		"160461"
"160462"	"PAIR-A-DICE V"	"160462"
"160463"	"MLLE LISE"	"160463"
"160464"	"DAWN & JANA"	"160464"
"160465"	"JUNIOR"	"160465"
"160466"		"160466"
"160467"	"KRYSTAL AMBER"	"160467"
"160468"	"DAN NAN JO"	"160468"
"160469"	"JUST BLUFFIN"	"160469"
"160470"	"DADDY'S GIRL NO 1"	"160470"
"160471"	"TOUGH DECISION"	"160471"
"160472"	"MISS LEXI"	"160472"
"160473"	"C.T.G."	"160473"
"160474"		"160474"
"160475"	"BELIT"	"160475"
"160476"	"WILEY COYOTE"	"160476"
"160477"	"BRIAN'S LAST"	"160477"
"160478"	"1C2625"	"160478"
"160479"	"MISS EMMA"	"160479"
"160480"	"MATHIEU WILLIAM"	"160480"
"160481"	"MIGJIGJ"	"160481"
"160482"		"160482"
"160483"	"ANOTHER JOURNEY"	"160483"
"160484"	"WILD WEST"	"160484"
"160485"	"L'AIGLE ROYAL"	"160485"
"160486"	"JACOB'S RUN"	"160486"
"160487"	"C03287NB"	"160487"
"160488"	"MARY & ELIZABETH"	"160488"
"160489"		"160489"
"160490"	"DAD & I"	"160490"
"160491"	"MR. SEA"	"160491"
"160492"	"COVEHEAD ROVER I"	"160492"
"160493"		"160493"
"160494"	"NO BOUNDARIES"	"160494"
"160495"		"160495"
"160496"		"160496"
"160497"	"SHE'S A CLASSIC"	"160497"
"160498"		"160498"
"160499"	"21C-1273"	"160499"
"160500"		"160500"
"160501"	"CAPTAIN JOHN LEAH"	"160501"
"160502"		"160502"
"160503"		"160503"
"160504"	"JKM"	"160504"
"160505"	"JKM"	"160505"
"160506"		"160506"
"160507"	"FOUR WINDS III"	"160507"
"160508"		"160508"
"160509"		"160509"
"160510"	"HOMER"	"160510"
"160511"	"CLEM'S SON"	"160511"
"160512"	"1B2170"	"160512"
"160513"		"160513"
"160514"		"160514"
"160515"		"160515"
"160516"		"160516"
"160517"	"LYDIA JAYNE"	"160517"
"160518"	"PUDDLE JUMPER"	"160518"
"160519"	"RAY PARK ASH"	"160519"
"160520"	"2B4350"	"160520"
"160521"	"C01625PE"	"160521"
"160522"	"123456"	"160522"
"160523"	"ANN MURRAY II"	"160523"
"160524"	"BYTE ME"	"160524"
"160525"	"MATTHEW"	"160525"
"160526"	"DIRTY"	"160526"
"160527"	"WHEELIN' N DEALIN'"	"160527"
"160528"	"OCEAN BREEZE 2003"	"160528"
"160529"		"160529"
"160530"	"OVERKILL I"	"160530"
"160531"		"160531"
"160532"	"MOR-SEA"	"160532"
"160533"	"THE HAILEY JO 2003"	"160533"
"160534"	"SOUTHERN STAR I"	"160534"
"160535"	"SHEA'S STAR 03"	"160535"
"160536"	"OUT OF THE BLUE"	"160536"
"160537"	"CHELSEA LYNN II"	"160537"
"160538"	"GOTTA GO FISHIN"	"160538"
"160539"	"CAMELOT 2002"	"160539"
"160540"	"BENNY BOY'S"	"160540"
"160541"		"160541"
"160542"	"BILLIE & JULIE"	"160542"
"160543"	"STRAITS PIRATE"	"160543"
"160544"	"LUC DIANNE"	"160544"
"160545"	"F.N.N.M."	"160545"
"160546"	"SAILOR DAN"	"160546"
"160547"	"TRYON LIGHT"	"160547"
"160548"	"LAND'N SEA 2003"	"160548"
"160549"	"FISHING FOR FUN"	"160549"
"160550"	"ZAPPA I"	"160550"
"160552"	"ALL INCLUSIVE"	"160552"
"160553"	"WHO'S YOUR DADDY"	"160553"
"160554"	"LIKE A ROCK"	"160554"
"160555"	"RUSTICO PIRATE 1"	"160555"
"160556"		"160556"
"160557"	"YOUNG GUNS"	"160557"
"160558"	"ANGEL BRAILYNE"	"160558"
"160559"	"ALL OR NOTHIN"	"160559"
"160560"	"KNOT IN MOCEAN"	"160560"
"160561"	"MESON BOYZ"	"160561"
"160562"	"HARBOUR LIGHTS"	"160562"
"160563"	"MS LINDSEY"	"160563"
"160564"	"TI-BOY"	"160564"
"160565"	"BRENDAN MELISSA"	"160565"
"160566"	"NORTHUMBERLAND SPRAY"	"160566"
"160567"	"MISS GUSSIEVILLE"	"160567"
"160568"	"TASHA-DERICK"	"160568"
"160569"	"RANDY & ALISA"	"160569"
"160570"	"STONEHAVEN COWBOY"	"160570"
"160571"	"VANESSA COLE"	"160571"
"160572"	"NO REGRETS"	"160572"
"160573"	"FRAYED KNOT 1"	"160573"
"160574"	"TAKE IT EASY"	"160574"
"160575"	"PAUL-ARMAND"	"160575"
"160576"	"JASON RENE"	"160576"
"160577"	"SMOKEY AND BUDDY"	"160577"
"160578"	"GLOUCESTER ERIC 2003"	"160578"
"160579"	"RICHARD A JOE"	"160579"
"160580"	"COADY & BETH"	"160580"
"160581"	"LINDSAY ROSE"	"160581"
"160582"	"GINNY M A C K"	"160582"
"160583"	"GRAND FINALE"	"160583"
"160584"	"FISH FULL THINKING"	"160584"
"160585"		"160585"
"160586"	"JOHN F"	"160586"
"160587"	"CRAIG AND JUSTIN"	"160587"
"160588"	"AMY & ASHLEY"	"160588"
"160589"	"ROBERT V. 1"	"160589"
"160590"	"FAIR-BORN"	"160590"
"160591"	"SAMANTHA DAWN I"	"160591"
"160592"		"160592"
"160593"	"ROCK LOBSTER"	"160593"
"160594"	"ROCH & SPIDEY"	"160594"
"160595"		"160595"
"160596"	"KAY-KAR'S SHIP"	"160596"
"160597"	"BIG JOHN NO. 1"	"160597"
"160598"	"MIDNIGHT HARVESTER"	"160598"
"160599"	"MORGAN REANNIE"	"160599"
"160600"	"NAVIGATOR"	"160600"
"160601"	"DANIEL S II"	"160601"
"160602"	"YOUNG & RESTLESS"	"160602"
"160603"	"JESSE & JENNA"	"160603"
"160604"		"160604"
"160605"	"P'TITE CHLOÉ"	"160605"
"160606"		"160606"
"160607"		"160607"
"160608"	"TEACHER'S PET 2002"	"160608"
"160609"	"JANNY MICHAEL ENRICO"	"160609"
"160610"	"SECOND WIND 03"	"160610"
"160611"	"IMAGINE THAT 2003"	"160611"
"160612"	"RWB"	"160612"
"160613"	"VOYAGER 2003"	"160613"
"160614"	"AEQUUS MARE"	"160614"
"160615"	"JÉRÉMIE J.C"	"160615"
"160616"		"160616"
"160617"		"160617"
"160618"	"KING MATTHEW"	"160618"
"160619"	"FINAL I"	"160619"
"160620"	"J.C.RICHARD"	"160620"
"160621"	"NATHALIE 1"	"160621"
"160622"	"SHARA CHRISTINE I"	"160622"
"160623"	"CHEVAL DE MER"	"160623"
"160624"	"L'ACADJIN '03"	"160624"
"160626"	"CHICO'S PRIDE"	"160626"
"160627"	"DYLON & JORDON"	"160627"
"160628"		"160628"
"160629"	"GREEN"	"160629"
"160630"	"HANNAH GRACE"	"160630"
"160632"	"DON'T PANIC I"	"160632"
"160633"		"160633"
"160635"		"160635"
"160636"	"EAST WIND IV"	"160636"
"160637"	"MUD MONKEY"	"160637"
"160638"	"ANNE MAY"	"160638"
"160639"	"MISS RAVEN"	"160639"
"160640"		"160640"
"160641"	"SWEETHEART"	"160641"
"160642"	"L'ILLUSION"	"160642"
"160643"	"FREDERICK G"	"160643"
"160644"	"MILLES VAGUES"	"160644"
"160645"	"LEXIE V"	"160645"
"160646"	"MISS VICKI LEE"	"160646"
"160647"	"NAPTIPUK"	"160647"
"160648"	"HILTON WADE"	"160648"
"160649"	"SUGAR RAY"	"160649"
"160650"	"BIG BUDDY"	"160650"
"160651"	"THE DARCY JUAN"	"160651"
"160652"	"SHELBY SUGAR"	"160652"
"160653"	"MOLLY D"	"160653"
"160654"	"CLARA"	"160654"
"160655"	"WALU WITH PRIDE #1"	"160655"
"160656"	"SHANIA"	"160656"
"160657"	"CARSON REESE"	"160657"
"160658"	"OPAL RUBY"	"160658"
"160659"	"ALMA"	"160659"
"160660"	"LIBERTY HOPE"	"160660"
"160661"	"THE PUNISHER"	"160661"
"160662"	"STEPENIE & DIDI"	"160662"
"160663"	"DEAN L"	"160663"
"160664"	"NOAH'S ARK"	"160664"
"160665"	"BUDDO"	"160665"
"160666"	"KWIMU"	"160666"
"160667"	"MISS SHIRLEY"	"160667"
"160668"	"SEA PREDATOR"	"160668"
"160669"	"GREAT BIG SEA"	"160669"
"160670"		"160670"
"160671"	"I HATE FISHING"	"160671"
"160672"	"LADY MARGARET"	"160672"
"160673"	"SEAWHALE"	"160673"
"160674"	"6C-7843"	"160674"
"160675"		"160675"
"160676"		"160676"
"160677"	"MAC BOYS"	"160677"
"160678"		"160678"
"160679"	"CASSIE MAC"	"160679"
"160680"	"BOOBY JO"	"160680"
"160681"	"BOBBY JO"	"160681"
"160682"		"160682"
"160683"		"160683"
"160684"		"160684"
"160685"		"160685"
"160686"		"160686"
"160687"		"160687"
"160688"		"160688"
"160689"	"ANCHORS AWEIGH"	"160689"
"160690"		"160690"
"160691"		"160691"
"160692"		"160692"
"160693"	"MY OTHER LADY"	"160693"
"160694"		"160694"
"160695"		"160695"
"160696"		"160696"
"160697"	"NEVER SAY NEVER 2003"	"160697"
"160698"		"160698"
"160699"	"6C-8146"	"160699"
"160700"	"CHAMPION SHIP"	"160700"
"160701"	"PERFECT CATCH"	"160701"
"160702"	"ORGANIZED CHAOS"	"160702"
"160703"	"21C-3397"	"160703"
"160704"		"160704"
"160705"		"160705"
"160706"	"PATT I"	"160706"
"160707"	"ELLY MARIE"	"160707"
"160708"	"THE BLUE SEA '03"	"160708"
"160710"	"AUGUSTINE DOUCETTE"	"160710"
"160711"	"11A19797"	"160711"
"160712"		"160712"
"160713"		"160713"
"160714"	"1C-1842"	"160714"
"160715"		"160715"
"160716"		"160716"
"160718"	"MASTER DYLAN"	"160718"
"160719"		"160719"
"160720"		"160720"
"160721"	"CHARLES-OLIVIER"	"160721"
"160722"	"DELTA FLYER"	"160722"
"160723"	"CHRISTOPHER ANTHONY"	"160723"
"160724"	"THE PATTY WAGON 03"	"160724"
"160725"		"160725"
"160726"		"160726"
"160727"	"21C03013"	"160727"
"160728"		"160728"
"160730"	"TREVA D"	"160730"
"160731"	"COPPERHEAD ROAD"	"160731"
"160732"	"2B 4859"	"160732"
"160733"		"160733"
"160734"	"SEACREST II"	"160734"
"160736"	"GULF QUEEN 2003"	"160736"
"160737"	"MY SHANIA"	"160737"
"160738"	"PAOLO MIREILLE S."	"160738"
"160739"	"MY SWEET MARY ANN"	"160739"
"160740"	"HAIL MARY"	"160740"
"160741"	"MISS MARIE-PIER"	"160741"
"160742"	"MA BELLE II"	"160742"
"160743"	"PRINCESS DARA"	"160743"
"160744"	"SAND STORM 2003"	"160744"
"160745"	"OCEAN WHITE WOLF"	"160745"
"160746"	"GED II"	"160746"
"160747"	"ALEX-A"	"160747"
"160748"	"TOUCH N GO"	"160748"
"160749"	"ALEX-A"	"160749"
"160750"	"EAGLE SPIRIT II"	"160750"
"160751"	"DARRYL GAMBLE"	"160751"
"160752"	"1C-2580"	"160752"
"160753"	"JODY M"	"160753"
"160754"	"MOMMA'S NEW SHOES"	"160754"
"160755"	"SEA CHEVY"	"160755"
"160756"	"TREVER & JANIE"	"160756"
"160757"	"ROCK BOTTOM"	"160757"
"160758"	"YANN-ANDRÉ"	"160758"
"160759"	"NAUTI BY NATURE 03"	"160759"
"160760"	"HALEY JANE"	"160760"
"160761"	"KATIE & KELCIE"	"160761"
"160762"		"160762"
"160763"	"MARBLE HILL MARINER"	"160763"
"160764"	"HAKE"	"160764"
"160765"		"160765"
"160766"		"160766"
"160767"	"C06241NB"	"160767"
"160768"	"BILLY'S LAST"	"160768"
"160769"	"21C-3602"	"160769"
"160770"	"SISTER SHIP"	"160770"
"160771"		"160771"
"160772"		"160772"
"160773"	"WIREMAN SISTERS"	"160773"
"160774"	"S.S. MINNOW"	"160774"
"160775"	"BIG BEN"	"160775"
"160776"	"I DON'T CARE"	"160776"
"160777"		"160777"
"160778"	"WEATHER OR KNOT"	"160778"
"160779"		"160779"
"160780"	"1B-3262"	"160780"
"160781"	"DAD'S LADS"	"160781"
"160782"	"1B-3128"	"160782"
"160783"	"2 B 2468"	"160783"
"160784"	"C00257PE"	"160784"
"160785"	"C02 342PE"	"160785"
"160786"	"HIS HERS & OURS"	"160786"
"160787"	"ON AND ON"	"160787"
"160788"		"160788"
"160789"	"1B-2376"	"160789"
"160790"	"2B4526"	"160790"
"160791"	"CO 1428 PE"	"160791"
"160792"	"CO 1765 PE"	"160792"
"160793"	"CÉLINE MÉLODIE"	"160793"
"160794"	"ESGENOÔPETITJ"	"160794"
"160795"	"LESTER THE LOBSTER 2004"	"160795"
"160796"	"SUNSET SAILOR '04"	"160796"
"160797"	"EMMA LIAM"	"160797"
"160798"	"PRINCESS JASMINE 2004"	"160798"
"160799"	"KETCH ME IFYOU KEN"	"160799"
"160800"	"LE PETIT LOUP DE MER"	"160800"
"160801"	"MURRAY HARBOUR"	"160801"
"160802"	"J L G"	"160802"
"160803"	"SHE'S KNOT FIT"	"160803"
"160804"	"FRENCH CONNECTION IV"	"160804"
"160805"	"MARLENE MONIQUE III"	"160805"
"160806"	"JBR"	"160806"
"160807"	"COUNTRY CRUISER"	"160807"
"160808"	"SLEEPY SAILOR"	"160808"
"160809"	"ONE FOR THE ROAD"	"160809"
"160810"	"LE P'TIT LIEVRE I"	"160810"
"160811"	"THE BAR HOPPER"	"160811"
"160812"	"MK & J II"	"160812"
"160813"	"PANMURE LIGHT"	"160813"
"160814"	"ELIZABETH'S PRIDE"	"160814"
"160815"	"ART'S PRIDE I"	"160815"
"160816"	"W.D. & ME"	"160816"
"160817"	"CASTAWAY"	"160817"
"160818"	"ALMOST PAID 4"	"160818"
"160819"	"ROCKY WATERS II"	"160819"
"160820"	"K.D. PROVIDER"	"160820"
"160821"	"NOELLE LOUISE"	"160821"
"160822"	"JOSEPH K"	"160822"
"160823"	"GRAMPY'S BOAT 03"	"160823"
"160824"	"BAIE-HOUNDS"	"160824"
"160825"	"ALEX RÉMI"	"160825"
"160826"	"JAN & GRACE"	"160826"
"160827"	"GULF PRIDE"	"160827"
"160828"	"GLASS GLIDER"	"160828"
"160829"	"WICKED"	"160829"
"160830"	"LE BARBEAU"	"160830"
"160831"	"NEMO II"	"160831"
"160832"	"SLIP KNOT I"	"160832"
"160833"	"BAD BOY"	"160833"
"160834"	"JULIE ET SÉBASTIEN"	"160834"
"160835"	"MISS MANDY I"	"160835"
"160836"	"MISS MEGAN 04"	"160836"
"160837"	"TOP NOTCH 04"	"160837"
"160838"	"HAYLEY NICOLE"	"160838"
"160839"	"ALLANA LOUISE"	"160839"
"160840"	"ALLISON  JESSICA 04"	"160840"
"160841"	"HEAVY HITTER"	"160841"
"160842"	"MORNING MIST"	"160842"
"160843"	"LITTLE GRACIE"	"160843"
"160844"	"SEA PROWLER"	"160844"
"160845"	"MIZ MAIRI"	"160845"
"160846"	"ALLY AUSTIN"	"160846"
"160847"	"DOVER LADY"	"160847"
"160848"		"160848"
"160849"	"SURF KING 04"	"160849"
"160850"	"B.A.R."	"160850"
"160851"	"RYAN MICHEAL"	"160851"
"160852"		"160852"
"160853"	"CAM  WATERS"	"160853"
"160854"		"160854"
"160855"	"CARLI MARIA"	"160855"
"160856"	"CO072PE"	"160856"
"160857"	"TJ'S GEM"	"160857"
"160858"	"REEL BENDER"	"160858"
"160859"	"FISHERMEN'S FRIEND JR."	"160859"
"160860"		"160860"
"160861"	"WATERFORD MAIDEN"	"160861"
"160862"	"ANGLO STAR"	"160862"
"160863"	"MEGAN RENEE"	"160863"
"160864"	"MISTER DOG"	"160864"
"160865"	"SKYLAR MEGAN"	"160865"
"160866"	"JOHANNE-DANY"	"160866"
"160867"		"160867"
"160868"	"PHILIP THE FLIPPER"	"160868"
"160869"	"KELSEY & BOYS"	"160869"
"160870"	"MARGARET RISA I"	"160870"
"160871"		"160871"
"160872"	"''LINDA DONALD''"	"160872"
"160873"	"KNOT WANTED"	"160873"
"160874"	"JIGS AND REELS"	"160874"
"160875"		"160875"
"160876"		"160876"
"160877"	"LACEY'S LADY"	"160877"
"160878"	"DORY"	"160878"
"160879"	"SHAWN & MATHIEU"	"160879"
"160880"		"160880"
"160881"		"160881"
"160882"	"MOSEY ON"	"160882"
"160883"	"17A-896"	"160883"
"160884"	"P'TIT ZOEL"	"160884"
"160885"		"160885"
"160886"	"STRESS 'N IT"	"160886"
"160887"	"MACKENZIE ALICIA & JENNA"	"160887"
"160888"		"160888"
"160889"		"160889"
"160890"		"160890"
"160891"		"160891"
"160892"		"160892"
"160893"	"5"	"160893"
"160894"	"HIGHLAND WARROER"	"160894"
"160895"	"10C-4879"	"160895"
"160896"		"160896"
"160897"		"160897"
"160898"	"BREAK OF DAY"	"160898"
"160899"		"160899"
"160900"	"ROCK KNOCKER"	"160900"
"160901"	"WAYNE'S DREAM"	"160901"
"160902"		"160902"
"160903"		"160903"
"160904"		"160904"
"160905"	"JANICE II"	"160905"
"160906"	"BARELY AFLOAT"	"160906"
"160907"	"SPRING LOADED 04"	"160907"
"160908"	"FIST FULL OF DOLLARS"	"160908"
"160909"	"BIG BAD WOLF"	"160909"
"160910"	"1C2440"	"160910"
"160911"	"C06991NB"	"160911"
"160912"	"SEA TURTLE III"	"160912"
"160913"	"NOR WESTER 2004"	"160913"
"160914"		"160914"
"160915"		"160915"
"160916"		"160916"
"160917"	"C06967NB"	"160917"
"160918"	"BUGGY"	"160918"
"160919"	"FINAL FINALE"	"160919"
"160920"		"160920"
"160921"	"NORTHERN BELL II"	"160921"
"160922"	"RYAN G II"	"160922"
"160923"	"TJIPOGOTJG"	"160923"
"160924"		"160924"
"160925"	"PIER PRESSURE I"	"160925"
"160926"		"160926"
"160927"	"ANIKA 04"	"160927"
"160928"	"JASON'S DREAM"	"160928"
"160929"	"LADY CHARLOTTE 1"	"160929"
"160930"	"21C-3156"	"160930"
"160931"	"KINAC"	"160931"
"160932"	"U.S. SURFER"	"160932"
"160933"	"TANYA JANE I"	"160933"
"160934"	"LA POMME DES MERS"	"160934"
"160935"	"NO'GUMAQ"	"160935"
"160936"	"PRINCE OF TIDES 2001"	"160936"
"160937"	"ANGELA MARIE"	"160937"
"160938"	"MEGAN & MARIA"	"160938"
"160939"	"APPLE JAKE TOO"	"160939"
"160940"	"CHEL'SEAS SPIRIT"	"160940"
"160941"	"PROWLER '04"	"160941"
"160942"	"ON THE EDGE"	"160942"
"160943"		"160943"
"160944"	"MISS TORNADO"	"160944"
"160945"	"SUICIDE TIDE"	"160945"
"160946"		"160946"
"160947"		"160947"
"160948"	"WHERE'S NEMO"	"160948"
"160949"	"WAY POINT 04"	"160949"
"160950"		"160950"
"160951"		"160951"
"160952"		"160952"
"160953"	"M & S BEACHCOMBERS II"	"160953"
"160954"		"160954"
"160955"	"ERICA DANAE"	"160955"
"160956"	"1B 1996"	"160956"
"160957"	"C05917 PE"	"160957"
"160958"		"160958"
"160959"	"FISHERS PRICE I"	"160959"
"160960"	"1B3048"	"160960"
"160961"	"MARY ROSE 2004"	"160961"
"160962"	"KNOT NOW II"	"160962"
"160963"	"RAYANNE SUMMER"	"160963"
"160964"	"BIG TIME"	"160964"
"160965"	"BOUNTY HUNTER 04"	"160965"
"160966"	"2B4403"	"160966"
